布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,1445850211,0,布,1133,111,429-FQ,2017/10/6 11:08,0,浆ó,2017/10/6 11:16,1,盵,10,24,21,3
EasyCard,47000,146867713,0,布,1133,175,493-FQ,2017/10/9 12:43,14,匪痐,2017/10/9 12:52,15,嘹也爵,11,26,23,3
EasyCard,47000,1481673999,0,布,1133,212,475-FQ,2017/10/28 17:32,11,碔,2017/10/28 18:21,0,浆ó,85,96,85,11
EasyCard,47000,1490961128,1,穛ρ1布,1133,109,495-FQ,2017/10/25 11:15,0,浆ó,2017/10/25 11:38,5,瓾,17,19,17,2
EasyCard,47000,1492073704,3,稲み布,1133,134,423-FQ,2017/10/19 10:45,0,浆ó,2017/10/19 10:57,0,浆ó,11,12,11,1
EasyCard,47000,1492740584,1,穛ρ1布,1133,206,977-FW,2017/10/17 16:34,0,浆ó,2017/10/17 16:47,0,浆ó,11,12,11,1
EasyCard,47000,1515836975,0,布,1133,105,950-FW,2017/10/5 12:14,12,び緗徽,2017/10/5 12:37,15,嘹也爵,21,49,43,6
EasyCard,47000,1515836975,0,布,1133,105,950-FW,2017/10/5 14:47,15,嘹也爵,2017/10/5 15:25,12,び緗徽,21,49,43,6
EasyCard,47000,1520078831,0,布,1133,105,950-FW,2017/10/9 17:28,12,び緗徽,2017/10/9 19:09,0,浆ó,43,99,87,12
EasyCard,47000,1524543087,5,厩ネ布,1141,135,927-FW,2017/10/4 08:38,0,浆ó,2017/10/4 09:40,12,び緗徽,81,92,81,11
EasyCard,47000,1524543087,5,厩ネ布,1141,135,927-FW,2017/10/29 08:38,0,浆ó,2017/10/29 10:53,23,稯,239,272,239,33
EasyCard,47000,1545321039,0,布,1126,135,927-FW,2017/10/26 07:25,12,び緗徽,2017/10/26 07:47,17,ぱ不,56,63,56,7
EasyCard,47000,155388705,0,布,1126,135,927-FW,2017/10/3 06:49,1,盵,2017/10/3 07:01,5,瓾,21,24,21,3
EasyCard,47000,155388705,0,布,1126,135,927-FW,2017/10/5 06:47,1,盵,2017/10/5 06:59,5,瓾,21,24,21,3
EasyCard,47000,155388705,0,布,1126,135,927-FW,2017/10/7 06:47,1,盵,2017/10/7 06:56,5,瓾,21,24,21,3
EasyCard,47000,155388705,0,布,1126,138,925-FW,2017/10/19 06:48,1,盵,2017/10/19 07:01,5,瓾,21,24,21,3
EasyCard,47000,155388705,0,布,1126,280,925-FW,2017/10/9 06:45,1,盵,2017/10/9 06:58,5,瓾,21,24,21,3
EasyCard,47000,155388705,0,布,1133,219,938-FW,2017/10/27 18:06,5,瓾,2017/10/27 18:19,1,盵,21,24,21,3
EasyCard,47000,155388705,0,布,1141,135,927-FW,2017/10/14 09:00,1,盵,2017/10/14 09:09,3,古ń,21,24,21,3
EasyCard,47000,155388705,0,布,1141,135,927-FW,2017/10/21 09:00,1,盵,2017/10/21 09:09,3,古ń,21,24,21,3
EasyCard,47000,1555689807,0,布,1133,111,429-FQ,2017/10/6 11:08,0,浆ó,2017/10/6 11:16,1,盵,10,24,21,3
EasyCard,47000,1563662575,0,布,1133,189,427-FQ,2017/10/26 10:45,0,浆ó,2017/10/26 11:21,2,浆,21,24,21,3
EasyCard,47000,1563662575,0,布,1133,189,427-FQ,2017/10/26 15:42,2,浆,2017/10/26 16:07,0,浆ó,21,24,21,3
EasyCard,47000,1563725231,0,布,1133,189,427-FQ,2017/10/8 15:15,12,び緗徽,2017/10/8 15:25,10,穝,10,24,21,3
EasyCard,47000,1563914703,0,布,1133,105,950-FW,2017/10/5 11:57,10,穝,2017/10/5 12:14,12,び緗徽,10,24,21,3
EasyCard,47000,156514422,0,布,1133,279,931-FW,2017/10/31 15:16,12,び緗徽,2017/10/31 15:35,15,嘹也爵,43,49,43,6
EasyCard,47000,1572512879,0,布,1133,205,949-FW,2017/10/11 15:57,6,眃贾,2017/10/11 16:05,6,眃贾,10,24,21,3
EasyCard,47000,1573341327,0,布,1133,189,427-FQ,2017/10/8 15:07,13,琄爵,2017/10/8 15:25,10,穝,12,28,24,4
EasyCard,47000,1573341327,0,布,1133,205,949-FW,2017/10/7 16:36,17,ぱ不,2017/10/7 19:24,0,浆ó,77,177,155,22
EasyCard,47000,1575021167,0,布,1141,135,927-FW,2017/10/19 08:41,0,浆ó,2017/10/19 09:12,3,古ń,28,32,28,4
EasyCard,47000,1577191855,5,厩ネ布,1133,182,496-FQ,2017/10/1 14:18,15,嘹也爵,2017/10/1 15:50,0,浆ó,65,148,130,18
EasyCard,47000,158272625,0,布,1133,205,949-FW,2017/10/7 17:10,14,匪痐,2017/10/7 18:35,0,浆ó,54,124,109,15
EasyCard,47000,1586704360,1,穛ρ1布,1133,109,495-FQ,2017/10/25 10:51,0,浆ó,2017/10/25 11:23,2,浆,11,12,11,1
EasyCard,47000,1586704360,1,穛ρ1布,1133,182,496-FQ,2017/10/1 11:10,0,浆ó,2017/10/1 11:17,2,浆,11,12,11,1
EasyCard,47000,1586704360,1,穛ρ1布,1133,182,496-FQ,2017/10/10 11:06,0,浆ó,2017/10/10 11:16,2,浆,11,12,11,1
EasyCard,47000,1586704360,1,穛ρ1布,1133,205,949-FW,2017/10/11 11:10,0,浆ó,2017/10/11 11:16,2,浆,11,12,11,1
EasyCard,47000,1586704360,1,穛ρ1布,1133,205,949-FW,2017/10/23 11:10,0,浆ó,2017/10/23 11:17,2,浆,11,12,11,1
EasyCard,47000,1586704360,1,穛ρ1布,1141,135,927-FW,2017/10/27 08:55,0,浆ó,2017/10/27 09:02,2,浆,11,12,11,1
EasyCard,47000,1587653608,1,穛ρ1布,1126,279,931-FW,2017/10/14 07:52,0,浆ó,2017/10/14 08:00,22,秽,91,104,91,13
EasyCard,47000,1587653608,1,穛ρ1布,1126,279,931-FW,2017/10/14 08:01,22,秽,2017/10/14 09:09,0,浆ó,91,104,91,13
EasyCard,47000,1587653608,1,穛ρ1布,1133,279,931-FW,2017/10/12 13:41,0,浆ó,2017/10/12 15:32,17,ぱ不,78,89,78,11
EasyCard,47000,1587653608,1,穛ρ1布,1133,279,931-FW,2017/10/12 16:37,17,ぱ不,2017/10/12 18:52,0,浆ó,78,89,78,11
EasyCard,47000,1587653608,1,穛ρ1布,1133,279,931-FW,2017/10/22 13:43,0,浆ó,2017/10/22 16:34,17,ぱ不,78,89,78,11
EasyCard,47000,1587653608,1,穛ρ1布,1133,279,931-FW,2017/10/22 16:36,17,ぱ不,2017/10/22 18:48,0,浆ó,78,89,78,11
EasyCard,47000,1587653608,1,穛ρ1布,1133,279,931-FW,2017/10/31 13:42,0,浆ó,2017/10/31 15:56,17,ぱ不,78,89,78,11
EasyCard,47000,1587653608,1,穛ρ1布,1133,279,931-FW,2017/10/31 16:39,17,ぱ不,2017/10/31 18:40,0,浆ó,78,89,78,11
EasyCard,47000,159589649,0,布,1126,280,925-FW,2017/10/9 10:46,0,浆ó,2017/10/9 10:54,0,浆ó,21,24,21,3
EasyCard,47000,1597538024,1,穛ρ1布,1133,189,427-FQ,2017/10/26 10:50,0,浆ó,2017/10/26 10:57,0,浆ó,11,12,11,1
EasyCard,47000,1600200229,1,穛ρ1布,1133,123,955-FW,2017/10/12 10:43,0,浆ó,2017/10/12 12:47,17,ぱ不,78,89,78,11
EasyCard,47000,1600200229,1,穛ρ1布,1133,279,931-FW,2017/10/12 17:25,12,び緗徽,2017/10/12 18:29,0,浆ó,44,50,44,6
EasyCard,47000,1604187680,0,布,1133,212,475-FQ,2017/10/28 17:33,11,碔,2017/10/28 18:33,0,浆ó,85,96,85,11
EasyCard,47000,1608366325,5,厩ネ布,1133,145,976-FW,2017/10/6 13:45,0,浆ó,2017/10/6 13:57,0,浆ó,10,24,21,3
EasyCard,47000,1609178485,5,厩ネ布,1133,182,496-FQ,2017/10/18 10:52,0,浆ó,2017/10/18 11:39,5,瓾,33,38,33,5
EasyCard,47000,1616111493,0,布,1141,135,927-FW,2017/10/25 08:48,0,浆ó,2017/10/25 10:01,17,ぱ不,137,156,137,19
EasyCard,47000,1616111493,0,布,1141,135,927-FW,2017/10/25 17:51,17,ぱ不,2017/10/25 19:00,0,浆ó,137,156,137,19
EasyCard,47000,1616111493,0,布,1141,135,927-FW,2017/10/27 08:48,0,浆ó,2017/10/27 09:59,17,ぱ不,137,156,137,19
EasyCard,47000,1616111493,0,布,1141,219,938-FW,2017/10/23 08:50,0,浆ó,2017/10/23 10:19,17,ぱ不,137,156,137,19
EasyCard,47000,1617354472,1,穛ρ1布,1126,280,925-FW,2017/10/11 11:13,7,芖,2017/10/11 11:34,0,浆ó,24,28,24,4
EasyCard,47000,1617723368,1,穛ρ1布,1133,109,495-FQ,2017/10/7 10:44,0,浆ó,2017/10/7 11:04,0,浆ó,11,12,11,1
EasyCard,47000,1617875688,3,稲み布,1133,212,475-FQ,2017/10/28 13:50,0,浆ó,2017/10/28 14:22,2,浆,11,12,11,1
EasyCard,47000,1617875688,3,稲み布,1141,135,927-FW,2017/10/1 08:55,0,浆ó,2017/10/1 09:04,1,盵,11,12,11,1
EasyCard,47000,1617973480,1,穛ρ1布,1133,144,423-FQ,2017/10/2 11:03,0,浆ó,2017/10/2 11:48,10,穝,36,41,36,5
EasyCard,47000,1617973480,1,穛ρ1布,1133,144,951-FW,2017/10/24 11:09,0,浆ó,2017/10/24 11:54,10,穝,36,41,36,5
EasyCard,47000,1617973480,1,穛ρ1布,1141,135,927-FW,2017/10/27 08:53,0,浆ó,2017/10/27 09:30,10,穝,35,40,35,5
EasyCard,47000,1618054632,1,穛ρ1布,1133,111,429-FQ,2017/10/6 10:52,0,浆ó,2017/10/6 10:58,0,浆ó,11,12,11,1
EasyCard,47000,1618334952,1,穛ρ1布,1133,205,949-FW,2017/10/11 15:25,6,眃贾,2017/10/11 15:45,6,眃贾,11,12,11,1
EasyCard,47000,1618334952,1,穛ρ1布,1133,206,977-FW,2017/10/17 16:08,6,眃贾,2017/10/17 16:30,0,浆ó,20,22,20,2
EasyCard,47000,1618334952,1,穛ρ1布,1133,219,938-FW,2017/10/17 14:09,0,浆ó,2017/10/17 14:26,4,0き洛皘,15,17,15,2
EasyCard,47000,1618339560,1,穛ρ1布,1141,135,927-FW,2017/10/19 08:56,0,浆ó,2017/10/19 09:06,2,浆,11,12,11,1
EasyCard,47000,1618356712,3,稲み布,1133,280,925-FW,2017/10/1 14:11,0,浆ó,2017/10/1 14:24,3,古ń,14,16,14,2
EasyCard,47000,1618392808,3,稲み布,1133,206,977-FW,2017/10/17 15:43,10,穝,2017/10/17 16:47,0,浆ó,36,41,36,5
EasyCard,47000,1618570472,1,穛ρ1布,1133,105,950-FW,2017/10/9 14:20,2,浆,2017/10/9 14:26,3,古ń,11,12,11,1
EasyCard,47000,1618570472,1,穛ρ1布,1133,279,931-FW,2017/10/22 13:48,0,浆ó,2017/10/22 14:16,17,ぱ不,78,89,78,11
EasyCard,47000,1619098693,1,穛ρ1布,1126,135,927-FW,2017/10/7 10:06,4,0き洛皘,2017/10/7 10:26,0,浆ó,15,17,15,2
EasyCard,47000,1619128296,1,穛ρ1布,1141,135,927-FW,2017/10/16 08:53,0,浆ó,2017/10/16 09:32,10,穝,35,40,35,5
EasyCard,47000,1619183080,1,穛ρ1布,1133,145,976-FW,2017/10/6 18:16,3,古ń,2017/10/6 18:45,0,浆ó,14,16,14,2
EasyCard,47000,1619183080,1,穛ρ1布,1133,168,923-FW,2017/10/23 13:59,0,浆ó,2017/10/23 14:12,1,盵,11,12,11,1
EasyCard,47000,1619183080,1,穛ρ1布,1133,205,949-FW,2017/10/7 18:19,3,古ń,2017/10/7 18:27,2,浆,11,12,11,1
EasyCard,47000,1619291368,3,稲み布,1133,105,950-FW,2017/10/9 15:02,10,穝,2017/10/9 15:09,11,碔,11,12,11,1
EasyCard,47000,1619291368,3,稲み布,1133,109,495-FQ,2017/10/25 12:02,10,穝,2017/10/25 12:09,11,碔,11,12,11,1
EasyCard,47000,1619291368,3,稲み布,1133,144,951-FW,2017/10/24 11:55,10,穝,2017/10/24 12:04,11,碔,11,12,11,1
EasyCard,47000,1619291368,3,稲み布,1133,205,949-FW,2017/10/11 11:53,10,穝,2017/10/11 12:02,11,碔,11,12,11,1
EasyCard,47000,1619291368,3,稲み布,1133,205,949-FW,2017/10/23 11:52,10,穝,2017/10/23 12:04,11,碔,11,12,11,1
EasyCard,47000,1619291368,3,稲み布,1133,219,938-FW,2017/10/29 11:46,10,穝,2017/10/29 11:53,11,碔,11,12,11,1
EasyCard,47000,1619291368,3,稲み布,1133,274,920-FW,2017/10/27 11:56,10,穝,2017/10/27 12:03,11,碔,11,12,11,1
EasyCard,47000,1619484648,1,穛ρ1布,1126,135,927-FW,2017/10/3 10:27,8,刺┮,2017/10/3 10:58,0,浆ó,28,32,28,4
EasyCard,47000,1619484648,1,穛ρ1布,1126,135,927-FW,2017/10/8 09:52,8,刺┮,2017/10/8 10:09,2,浆,18,20,18,2
EasyCard,47000,1619484648,1,穛ρ1布,1126,135,927-FW,2017/10/28 06:45,0,浆ó,2017/10/28 07:12,8,刺┮,28,32,28,4
EasyCard,47000,1619484648,1,穛ρ1布,1126,138,925-FW,2017/10/19 07:16,8,刺┮,2017/10/19 07:22,10,穝,11,12,11,1
EasyCard,47000,1619484648,1,穛ρ1布,1126,280,925-FW,2017/10/11 10:57,10,穝,2017/10/11 11:22,3,古ń,21,24,21,3
EasyCard,47000,1619484648,1,穛ρ1布,1133,123,955-FW,2017/10/12 11:16,2,浆,2017/10/12 11:44,8,刺┮,19,22,19,3
EasyCard,47000,1619484648,1,穛ρ1布,1133,144,951-FW,2017/10/24 10:40,0,浆ó,2017/10/24 11:48,8,刺┮,29,33,29,4
EasyCard,47000,1619484648,1,穛ρ1布,1133,175,493-FQ,2017/10/3 11:08,0,浆ó,2017/10/3 11:47,8,刺┮,29,33,29,4
EasyCard,47000,1619484648,1,穛ρ1布,1133,182,496-FQ,2017/10/10 10:47,0,浆ó,2017/10/10 11:46,8,刺┮,29,33,29,4
EasyCard,47000,1619484648,1,穛ρ1布,1133,206,977-FW,2017/10/17 10:44,0,浆ó,2017/10/17 11:48,8,刺┮,29,33,29,4
